,date,time,altitude,latitude,longitude
0,2018-11-14,8588,32.954235076904304,36.016174524945164,129.32303048793082
1,2018-11-14,8595,32.954235076904304,36.016174524945164,129.32303048793082
2,2018-11-14,8595,32.954235076904304,36.016178172406526,129.3230111181482
3,2018-11-14,8595,32.954235076904304,36.01617817894031,129.32301108345058
4,2018-11-14,8595,32.927215576171875,36.0161732433927,129.32309633542357
5,2018-11-14,8602,32.642200469970696,36.016219902926125,129.32315990540803
6,2018-11-14,8605,30.92540596608601,36.016141725065175,129.3231851841091
7,2018-11-14,8606,31.35259288258795,36.01609647639889,129.32310348693008
8,2018-11-14,8607,30.642731293590302,36.01606139423872,129.3230256646255
9,2018-11-14,8608,31.089394251441053,36.016054462550784,129.32299954637858
10,2018-11-14,8609,33.48201899862691,36.0160900494953,129.32294258399594
11,2018-11-14,8610,28.201644897460934,36.01610666011539,129.32292525258308
12,2018-11-14,8611,28.201644897460934,36.01611160892258,129.32291536827992
13,2018-11-14,8612,28.203255081176763,36.01617468883086,129.32296253649412
14,2018-11-14,8613,33.626221313476556,36.016256479864786,129.32304221442533
15,2018-11-14,8614,34.433521903991696,36.016282698057886,129.32301776818198
16,2018-11-14,8615,34.599196878814695,36.016272634742386,129.32303296343628
17,2018-11-14,8616,34.58315901435852,36.01624933343926,129.3230124889557
18,2018-11-14,8617,34.50605855432892,36.01623947210812,129.32301895403066
19,2018-11-14,8618,34.466398892847444,36.016239780651134,129.3230246036365
20,2018-11-14,8619,34.46343199591316,36.016241368744815,129.3230310094569
21,2018-11-14,8620,34.46828171430079,36.01624209250446,129.32301835224794
22,2018-11-14,8621,34.47111158054873,36.01624016946181,129.32301201796258
23,2018-11-14,8622,34.46516325919012,36.01623871963386,129.323005042233
24,2018-11-14,8623,34.459871771780826,36.01623517342132,129.32299513532192
25,2018-11-14,8624,34.447851610466664,36.01623161120402,129.32299783111384
26,2018-11-14,8625,34.43511051657645,36.01624339947736,129.32296476752538
27,2018-11-14,8626,34.472031063559506,36.016248171723355,129.32294754745777
28,2018-11-14,8627,34.491182941866214,36.0162471291294,129.32293509040346
29,2018-11-14,8628,34.48971983379844,36.016248188803786,129.32291607478766
30,2018-11-14,8629,34.493006750530725,36.01625660859632,129.32291069386943
31,2018-11-14,8630,34.52061586822934,36.01626469984538,129.32291062890678
32,2018-11-14,8631,34.54959290548748,36.01626647999628,129.32290180899707
33,2018-11-14,8632,34.55825843147892,36.01627816754708,129.32288580615983
34,2018-11-14,8633,34.59699348383393,36.01627933605175,129.32286457492194
35,2018-11-14,8634,34.60465383904501,36.016288204951785,129.3228452320023
36,2018-11-14,8635,34.63415255584054,36.016293578851524,129.32283697384318
37,2018-11-14,8636,34.65451575759822,36.01629777709868,129.32282573230336
38,2018-11-14,8637,34.67015452528375,36.016299548505934,129.32280753673223
39,2018-11-14,8638,34.677455325270074,36.016301127232715,129.32279290670985
40,2018-11-14,8639,34.68330091430191,36.01629001492512,129.32276782133042
41,2018-11-14,8640,34.680139821959976,36.0162656711245,129.32274896770195
42,2018-11-14,8641,34.6620361608459,36.01624464575988,129.32273266158091
43,2018-11-14,8642,34.644937632503044,36.01623123662179,129.3227222632519
44,2018-11-14,8643,34.633470547002744,36.01622063058166,129.32270826291597
45,2018-11-14,8644,34.643323899487875,36.01620549192128,129.3226983923272
46,2018-11-14,8645,34.62723922741217,36.01618967415428,129.3226853673128
47,2018-11-14,8646,34.61658077241162,36.01617587704865,129.32266936900908
48,2018-11-14,8647,34.62264917373775,36.01616032885946,129.3226554584548
49,2018-11-14,8648,34.61794824409497,36.016144121643684,129.32264201447694
50,2018-11-14,8649,34.60852772693635,36.016135564764404,129.32263113181918
51,2018-11-14,8650,34.61511817644119,36.016120161199304,129.32261817090946
52,2018-11-14,8651,34.60786363191413,36.01610625452402,129.32260603271834
53,2018-11-14,8652,34.60741626889209,36.016103632581455,129.32260443427228
54,2018-11-14,8653,34.607158672482484,36.0160924947241,129.32258823123198
55,2018-11-14,8654,34.633592797485065,36.01608577282835,129.32257890693208
56,2018-11-14,8655,34.648829288598606,36.01608166656197,129.32256355242288
57,2018-11-14,8656,34.685303194057624,36.01606985293839,129.3225523573885
58,2018-11-14,8657,34.690317009164055,36.01605936731982,129.32252838933002
59,2018-11-14,8658,34.72643812639248,36.016043946465444,129.32251734987318
60,2018-11-14,8659,34.712314184648534,36.01604061466245,129.32250772277658
61,2018-11-14,8660,34.72405448517628,36.01603527101046,129.32249931883655
62,2018-11-14,8661,34.72879563864214,36.01602884126235,129.32249011409644
63,2018-11-14,8662,34.738257943685994,36.016019794906576,129.32249876387647
64,2018-11-14,8663,34.68186927428803,36.01600803494421,129.3224944285877
65,2018-11-14,8664,34.65217721520957,36.015999394574756,129.3224919713678
66,2018-11-14,8665,34.62917169338375,36.01598648724644,129.32248386899644
67,2018-11-14,8666,34.611304887539056,36.01598301983418,129.32247871089518
68,2018-11-14,8667,34.614994204879395,36.01597748282039,129.32247026132472
69,2018-11-14,8668,34.624801079118306,36.01596919300012,129.3224585486513
70,2018-11-14,8669,34.636871091493376,36.015967237291484,129.32243415208205
71,2018-11-14,8670,34.71078698555314,36.015960730721176,129.32242146041634
72,2018-11-14,8671,34.73821832410463,36.015951522553884,129.32240582362522
73,2018-11-14,8672,34.761790849439265,36.01594470368803,129.3223986389747
74,2018-11-14,8673,34.765332565473706,36.015934894339544,129.3223949723341
75,2018-11-14,8674,34.74578431703321,36.015928508062096,129.3223887155302
76,2018-11-14,8675,34.743410638429395,36.015917674601674,129.32237353334952
77,2018-11-14,8676,34.75726323638933,36.015902965396364,129.32236435764193
78,2018-11-14,8677,34.740720181976336,36.015893692992016,129.3223585961507
79,2018-11-14,8678,34.727688160470585,36.01588855165604,129.32234139599268
80,2018-11-14,8679,34.765458520942076,36.01587906098255,129.32232853255854
81,2018-11-14,8680,34.780163520246056,36.01587282198381,129.32231988520144
82,2018-11-14,8681,34.789434313145215,36.01586065890279,129.32231070607466
83,2018-11-14,8682,34.78069342368513,36.01584133260931,129.32230623885434
84,2018-11-14,8683,34.73167861818638,36.015840069068005,129.32230070288327
85,2018-11-14,8684,34.74061991107401,36.015836243685825,129.32229327278978
86,2018-11-14,8685,34.753190447223126,36.01582753216741,129.32228552781152
87,2018-11-14,8686,34.74108881248355,36.01582397866362,129.32226598121133
88,2018-11-14,8687,34.78116321016681,36.01581847785901,129.3222641388343
89,2018-11-14,8688,34.760472011019125,36.015806608561824,129.32225148091464
90,2018-11-14,8689,34.72621638292564,36.01579205936695,129.3222288171041
91,2018-11-14,8690,34.69005156230379,36.0157885649711,129.32222152016772
92,2018-11-14,8691,34.681086111735745,36.015788552108795,129.32220678907916
93,2018-11-14,8692,34.727832465238514,36.01578687553313,129.32220215278542
94,2018-11-14,8693,34.736664739138604,36.01578246247164,129.32219547285152
95,2018-11-14,8694,34.73059568076201,36.015775334677485,129.32219370065505
96,2018-11-14,8695,34.68954192128665,36.0157650079471,129.32219106712014
97,2018-11-14,8696,34.62705107780982,36.01576007805325,129.32219061156002
98,2018-11-14,8697,34.59033209905295,36.01576192019072,129.32218698296373
99,2018-11-14,8698,34.61035633765188,36.0157604851035,129.32218592412465
100,2018-11-14,8699,34.60648794241997,36.01576073246301,129.322184998289
101,2018-11-14,8700,34.61070506102667,36.015759892976384,129.32218460628857
102,2018-11-14,8701,34.60695540142738,36.015759448345044,129.3221843412913
103,2018-11-14,8702,34.604558264446936,36.01575753895061,129.32218493600388
104,2018-11-14,8703,34.590019158048705,36.01575700577597,129.32218451450024
105,2018-11-14,8704,34.58647784506513,36.01575656634389,129.3221845120635
106,2018-11-14,8705,34.583281001364426,36.01575152833693,129.32218348082458
107,2018-11-14,8706,34.55365871994846,36.01574764729921,129.3221865676771
108,2018-11-14,8707,34.515543675034394,36.01573903211469,129.32218679781968
109,2018-11-14,8708,34.455162880381856,36.015737128829706,129.3221856551163
110,2018-11-14,8709,34.440493666883405,36.01573684010018,129.32218562241206
111,2018-11-14,8710,34.43726206657848,36.0157362636364,129.32218543275027
112,2018-11-14,8711,34.433818102714966,36.015735840201756,129.3221855556885
113,2018-11-14,8712,34.430328869902844,36.015734678521675,129.32218734044113
114,2018-11-14,8713,34.416669323452695,36.015734526492565,129.32218690404414
115,2018-11-14,8714,34.41573252225005,36.01573288510433,129.32218705929756
116,2018-11-14,8715,34.40450145199308,36.0157330653758,129.32218698326204
117,2018-11-14,8716,34.40479283471347,36.01573308010121,129.32218700348193
118,2018-11-14,8717,34.404849438805826,36.015730921792326,129.3221866141589
119,2018-11-14,8718,34.39213155795529,36.015730436648006,129.3221873771533
120,2018-11-14,8719,34.385243009616325,36.01572866823951,129.32218757517936
121,2018-11-14,8720,34.37245546093478,36.015728493299385,129.32218697509856
122,2018-11-14,8721,34.37198694776585,36.01572866366581,129.3221866281366
123,2018-11-14,8722,34.3741682611218,36.015728625347144,129.32218642135447
124,2018-11-14,8723,34.3748086794447,36.01572793954042,129.32218696167087
125,2018-11-14,8724,34.36867574556898,36.01572761748553,129.32218726519736
126,2018-11-14,8725,34.364993146761485,36.01572728831035,129.32218744094024
127,2018-11-14,8726,34.36192293680749,36.01572659155737,129.32218806713948
128,2018-11-14,8727,34.35507218412265,36.015726382230184,129.32218773363513
129,2018-11-14,8728,34.35411245065104,36.01572624109226,129.3221870359881
130,2018-11-14,8729,34.35536230249919,36.015723706017255,129.32218461691758
131,2018-11-14,8730,34.34689735238127,36.015723349031745,129.3221828218594
132,2018-11-14,8731,34.34955274945932,36.015720370326314,129.32217832359336
133,2018-11-14,8732,34.345090734845826,36.01571786325598,129.32217887791194
134,2018-11-14,8733,34.32660292266671,36.01571664584627,129.32218077467527
135,2018-11-14,8734,34.310719107269115,36.015712174584664,129.32217715588092
136,2018-11-14,8735,34.2918821905731,36.01571028777555,129.32217682948004
137,2018-11-14,8736,34.278830209718926,36.015709206516476,129.32217811521826
138,2018-11-14,8737,34.26635328922141,36.015701977511505,129.32218466844756
139,2018-11-14,8738,34.197028128299586,36.01569497627353,129.32218989733724
140,2018-11-14,8739,34.12778596560095,36.01569533082447,129.32219153684403
141,2018-11-14,8740,34.117847375551804,36.01569340107019,129.32219684052922
142,2018-11-14,8741,34.08716296478907,36.015692602794545,129.3222057713105
143,2018-11-14,8742,34.04998884133975,36.015691385671,129.322206751356
144,2018-11-14,8743,34.035206136636425,36.015690821027,129.3222079260997
145,2018-11-14,8744,34.02626402949616,36.015689590885096,129.3222091563447
146,2018-11-14,8745,34.01341188726358,36.01568672391663,129.32221453641554
147,2018-11-14,8746,33.97611898261064,36.015685776330265,129.3222237122856
148,2018-11-14,8747,33.94164857276058,36.01568391697673,129.32223664097359
149,2018-11-14,8748,33.929391869910326,36.015681128600534,129.3222488795303
150,2018-11-14,8749,33.914838410318666,36.01567837630135,129.32225072700635
151,2018-11-14,8750,33.897950706571415,36.015677426612186,129.3222522120106
152,2018-11-14,8751,33.89132838822306,36.01567762978104,129.32225394638016
153,2018-11-14,8752,33.89252009925932,36.01567673349586,129.32225529556843
154,2018-11-14,8753,33.88805247837075,36.01567655880152,129.32225713249179
155,2018-11-14,8754,33.887375690036784,36.015676768764024,129.3222576826281
156,2018-11-14,8755,33.88872593417702,36.01567620598088,129.32225962764602
157,2018-11-14,8756,33.88650576449925,36.015675207628064,129.3222625016955
158,2018-11-14,8757,33.88197504696994,36.01567487830729,129.32226383547408
159,2018-11-14,8758,33.880306612668186,36.015674662211296,129.32226561793672
160,2018-11-14,8759,33.87977241389133,36.015673157974994,129.32226720383102
161,2018-11-14,8760,33.87228262316403,36.015673006154266,129.3222675162232
162,2018-11-14,8761,33.870864164721176,36.01567266269944,129.32226911824506
163,2018-11-14,8762,33.86967518447749,36.01567223908268,129.32226993061872
164,2018-11-14,8763,33.86769547712695,36.015672191560384,129.32227094512842
165,2018-11-14,8764,33.86776873136748,36.01567242106302,129.32227206235115
166,2018-11-14,8765,33.869575068022,36.015672884825385,129.3222724080247
167,2018-11-14,8766,33.87239585366499,36.01567318531111,129.32227302807422
168,2018-11-14,8767,33.87239585366499,36.01567318531111,129.32227302807422
169,2018-11-14,8768,33.87239585366499,36.01567318531111,129.32227302807422
170,2018-11-14,8769,33.87239585366499,36.01567318531111,129.32227302807422
171,2018-11-14,8770,33.87239585366499,36.01567318531111,129.32227302807422
172,2018-11-14,8771,33.87239585366499,36.01567318531111,129.32227302807422
173,2018-11-14,8772,33.87239585366499,36.01567318531111,129.32227302807422
174,2018-11-14,8773,33.87239585366499,36.01567318531111,129.32227302807422
175,2018-11-14,8774,33.87239585366499,36.01567318531111,129.32227302807422
176,2018-11-14,8775,33.87239585366499,36.01567318531111,129.32227302807422
177,2018-11-14,8776,33.87239585366499,36.01567318531111,129.32227302807422
